"ID_vol";"Year";"Month";"DayofMonth";"DayOfWeek";"Dep_hour";"Dep_min";"Arr_hour";"Arr_min";"ArrDelay";"DepDelay";"Origin";"Dest";"Distance"
"320";2008;"05";"28";3;"09";"27";"15";"07";12;2;"DFW";"SJU";2165
"321";2008;"08";"26";2;"18";"42";"19";"52";8;-3;"MSP";"FAR";223
"322";2008;"12";"13";6;"15";"25";"18";"23";-2;15;"LAX";"DEN";862
"323";2008;"08";"11";1;"08";"22";"10";"10";-5;-3;"MDW";"ABQ";1121
"324";2008;"05";"02";5;"06";"37";"11";"28";-12;-3;"LAS";"IAH";1222
"325";2008;"07";"27";7;"10";"21";"13";"14";18;13;"BUR";"SLC";574
"326";2008;"05";"16";5;"12";"07";"13";"15";11;4;"ATL";"JAX";270
"327";2008;"11";"26";3;"09";"52";"12";"23";-20;-3;"JFK";"LAS";2248
"328";2008;"08";"13";3;"16";"56";"19";"10";63;-4;"DAL";"IAH";217
"329";2008;"11";"25";2;"11";"44";"17";"17";-23;-1;"SNA";"ORD";1726
"330";2008;"03";"11";2;"16";"17";"17";"01";-2;-6;"KOA";"HNL";163
"331";2008;"02";"13";3;"12";"55";"15";"08";25;-5;"SFO";"PDX";550
"332";2008;"06";"02";1;"09";"40";"12";"00";-7;-5;"RNO";"SLC";422
"333";2008;"09";"01";1;"21";"35";"22";"57";-8;-5;"SJC";"SAN";417
"334";2008;"10";"08";3;"08";"00";"08";"59";-16;-5;"ORD";"STL";258
"335";2008;"12";"19";5;"10";"18";"11";"20";8;10;"AVL";"ATL";164
"336";2008;"02";"21";4;"15";"00";"18";"15";23;3;"MLI";"ATL";633
"337";2008;"04";"20";7;"16";"42";"17";"53";3;12;"CRP";"DFW";354
"338";2008;"08";"27";3;"13";"10";"14";"06";3;10;"DFW";"LAW";140
"339";2008;"08";"17";7;"16";"06";"17";"36";11;31;"CLE";"DFW";1021
"340";2008;"02";"03";7;"11";"20";"14";"33";-7;-5;"STL";"MCO";880
"341";2008;"02";"20";3;"07";"17";"09";"35";-35;-3;"CLE";"PHX";1737
"342";2008;"10";"20";1;"18";"16";"22";"47";-18;-4;"LAS";"MCI";1140
"343";2008;"06";"11";3;"15";"14";"16";"21";-4;-1;"AMA";"DFW";313
"344";2008;"06";"15";7;"17";"45";"19";"03";-20;5;"TPA";"ATL";406
"345";2008;"09";"26";5;"13";"14";"13";"58";-22;-12;"MBS";"DTW";98
"346";2008;"12";"29";1;"16";"24";"23";"27";-20;-6;"OGG";"LAX";2486
"347";2008;"07";"25";5;"17";"18";"18";"04";12;18;"CLE";"DAY";162
"348";2008;"09";"05";5;"11";"00";"12";"04";-13;-10;"GRR";"CVG";268
"349";2008;"10";"02";4;"19";"36";"20";"42";-2;6;"IAH";"MFE";316
"350";2008;"03";"18";2;"18";"49";"24";"00";21;24;"SMF";"SAT";1463
"351";2008;"11";"18";2;NA;NA;NA;NA;NA;NA;"DAL";"HOU";239
"352";2008;"12";"15";1;"12";"43";"13";"15";0;13;"SLC";"GEG";546
"353";2008;"02";"04";1;"07";"52";"08";"58";-16;-3;"SNA";"LAS";226
"354";2008;"04";"01";2;"17";"09";"18";"21";21;44;"OMA";"ORD";416
"355";2008;"04";"11";5;"21";"12";"23";"59";143;152;"RSW";"JFK";1074
"356";2008;"06";"06";5;"11";"37";"12";"47";-3;2;"IAH";"ABQ";744
"357";2008;"04";"16";3;"07";"03";"09";"27";-8;-6;"FLL";"DEN";1703
"358";2008;"02";"17";7;"08";"07";"09";"26";21;7;"SAT";"DFW";247
"359";2008;"06";"29";7;"16";"47";"18";"33";-2;2;"RSW";"ATL";515
"360";2008;"11";"07";5;"10";"30";"12";"31";-2;6;"SFO";"SEA";679
"361";2008;"02";"09";6;"16";"22";"17";"03";-6;-1;"PHX";"TUS";110
"362";2008;"07";"08";2;"09";"21";"12";"13";23;31;"MDW";"PHL";668
"363";2008;"07";"10";4;"21";"10";"22";"56";-2;-5;"MSP";"ICT";545
"364";2008;"01";"28";1;"10";"08";"11";"38";8;-2;"SJC";"LAX";308
"365";2008;"05";"18";7;"11";"53";"18";"44";6;-7;"PHX";"CVG";1569
"366";2008;"03";"13";4;"19";"23";"21";"27";9;8;"ATL";"LAX";1946
"367";2008;"12";"30";2;"16";"24";"20";"14";30;25;"JFK";"PHX";2153
"368";2008;"07";"12";6;"08";"11";"09";"15";-1;-4;"CMH";"PHX";1671
"369";2008;"10";"23";4;"07";"00";"08";"38";3;-5;"SFO";"SNA";372
"370";2008;"06";"01";7;"19";"24";"20";"42";3;-4;"ATL";"CHS";259
"371";2008;"01";"31";4;"19";"56";"00";"06";7;1;"PHX";"MSP";1276
"372";2008;"07";"03";4;"15";"12";"17";"37";-13;-3;"LAX";"HNL";2556
"373";2008;"03";"31";1;"22";"23";"00";"08";118;118;"HOU";"BNA";670
"374";2008;"10";"09";4;"08";"59";"10";"51";1;-1;"ORD";"LAS";1515
"375";2008;"11";"14";5;"12";"17";"14";"27";12;32;"LGA";"DSM";1031
"376";2008;"10";"14";2;"06";"41";"08";"00";9;-4;"CLT";"ATL";227
"377";2008;"07";"28";1;"05";"59";"07";"54";7;-1;"EWR";"DTW";487
"378";2008;"02";"05";2;"13";"45";"20";"34";2;-3;"LAS";"ATL";1747
"379";2008;"05";"22";4;"10";"40";"12";"29";-7;-5;"MCO";"PHF";662
"380";2008;"04";"08";2;"11";"18";"13";"25";5;8;"PHX";"OAK";646
"381";2008;"01";"06";7;"19";"03";"20";"40";30;28;"ATL";"CVG";373
"382";2008;"04";"03";4;"08";"40";"09";"45";-6;-2;"RNO";"SFO";192
"383";2008;"03";"05";3;"15";"01";"18";"34";35;41;"DFW";"DCA";1192
"384";2008;"02";"27";3;"10";"57";"13";"38";-1;-3;"BMI";"ATL";533
"385";2008;"04";"29";2;"10";"33";"11";"48";3;-7;"DCA";"STL";719
"386";2008;"12";"09";2;"15";"04";"16";"21";-1;-1;"SLC";"BZN";347
"387";2008;"10";"24";5;"08";"11";"14";"49";3;-4;"PHX";"ATL";1587
"388";2008;"07";"26";6;"10";"10";"11";"40";30;5;"LAS";"SNA";226
"389";2008;"06";"26";4;"14";"52";"16";"48";-7;-3;"PNS";"DFW";604
"390";2008;"05";"28";3;"15";"03";"17";"59";4;8;"ORD";"ATL";606
"391";2008;"11";"24";1;"14";"54";"17";"06";-14;-6;"ORD";"DAL";798
"392";2008;"05";"25";7;"20";"25";"21";"42";-12;-10;"PHL";"PIT";267
"393";2008;"06";"22";7;"21";"32";"22";"27";72;62;"DFW";"COS";592
"394";2008;"05";"11";7;"06";"51";"13";"28";-16;1;"PHX";"CLT";1774
"395";2008;"07";"25";5;"09";"31";"10";"38";8;16;"IAD";"EWR";213
"396";2008;"04";"26";6;"09";"20";"11";"17";5;0;"CVG";"JAX";614
"397";2008;"08";"03";7;"15";"47";"17";"18";1;2;"CLE";"BDL";475
"398";2008;"10";"18";6;"06";"59";"08";"13";-10;0;"DCA";"EWR";199
"399";2008;"08";"01";5;"11";"54";"14";"22";-3;-3;"FAT";"SLC";501
"400";2008;"08";"22";5;"22";"34";"06";"55";5;4;"LAX";"PHL";2401
"401";2008;"09";"15";1;"06";"22";"11";"03";-9;2;"DEN";"ATL";1199
"402";2008;"11";"25";2;"13";"33";"14";"31";-9;3;"DFW";"HOU";247
"403";2008;"06";"01";7;"06";"35";"07";"42";-6;-10;"MSP";"DEN";680
"404";2008;"01";"19";6;"19";"19";"20";"14";4;0;"DTW";"GRR";120
"405";2008;"10";"04";6;"12";"44";"14";"17";1;-1;"ATL";"PIT";526
"406";2008;"01";"02";3;"09";"48";"11";"58";-21;-2;"PHL";"MSY";1088
"407";2008;"03";"24";1;"08";"51";"10";"34";3;-4;"ORD";"MSP";334
"408";2008;"12";"20";6;"08";"29";"09";"47";3;-1;"DCA";"LGA";214
"409";2008;"01";"06";7;"14";"19";"16";"15";46;32;"DTW";"LGA";501
"410";2008;"01";"23";3;"07";"45";"12";"51";86;105;"OAK";"MCI";1489
"411";2008;"09";"22";1;"13";"40";"14";"53";3;8;"DAY";"BWI";406
"412";2008;"09";"23";2;"05";"54";"06";"59";-8;-6;"BOS";"LGA";185
"413";2008;"02";"25";1;"14";"05";"15";"21";-9;0;"OKC";"SAT";407
"414";2008;"02";"02";6;"14";"23";"17";"52";2;8;"BOS";"RSW";1249
"415";2008;"04";"03";4;"14";"29";"14";"22";17;10;"SBN";"ORD";84
"416";2008;"01";"24";4;"19";"19";"23";"34";18;19;"IAH";"PHL";1324
"417";2008;"03";"30";7;"07";"05";"10";"12";-7;0;"FLL";"BOS";1237
"418";2008;"03";"23";7;"11";"21";"12";"40";0;1;"DFW";"CRP";354
"419";2008;"01";"30";3;"07";"20";"10";"07";-8;0;"ORD";"RIC";642
"420";2008;"07";"01";2;"22";"16";"06";"00";46;37;"SFO";"ATL";2139
"421";2008;"08";"05";2;"12";"06";"17";"40";-5;-4;"OAK";"DFW";1456
"422";2008;"08";"06";3;"11";"02";"12";"27";-3;-3;"SMF";"SNA";404
"423";2008;"01";"07";1;"18";"28";"23";"35";-24;-1;"DEN";"LGA";1619
"424";2008;"02";"17";7;"00";"49";"06";"05";-5;-6;"LAS";"ORD";1515
"425";2008;"03";"17";1;"17";"24";"18";"42";-30;-6;"BOS";"PHL";280
"426";2008;"04";"14";1;"20";"12";"21";"03";-17;-14;"SAN";"LAX";109
"427";2008;"08";"01";5;"09";"27";"11";"05";-5;-3;"DEN";"PDX";992
"428";2008;"02";"08";5;"11";"09";"13";"24";23;-6;"DEN";"EUG";997
"429";2008;"01";"28";1;"16";"59";"18";"42";3;-6;"IAD";"BOS";413
"430";2008;"06";"27";5;"18";"30";"19";"33";58;70;"LAX";"SMF";373
"431";2008;"03";"11";2;"13";"49";"15";"11";-14;-6;"SAN";"SMF";480
"432";2008;"02";"19";2;"18";"59";"20";"41";16;29;"DEN";"PHX";602
"433";2008;"01";"31";4;"18";"40";"19";"54";0;-5;"ERI";"DTW";163
"434";2008;"02";"15";5;"12";"38";"14";"59";66;28;"DTW";"LGA";501
"435";2008;"06";"14";6;"12";"31";"16";"59";15;11;"IAH";"PHL";1324
"436";2008;"03";"17";1;"12";"53";"15";"01";136;153;"ORD";"SAN";1723
"437";2008;"08";"24";7;"19";"16";"20";"12";-13;1;"HOU";"ABQ";759
"438";2008;"07";"25";5;"17";"48";"19";"04";14;13;"DSM";"ORD";299
"439";2008;"01";"21";1;"12";"29";"15";"22";1;-1;"EWR";"TPA";998
"440";2008;"01";"22";2;"16";"47";"21";"52";-4;12;"DEN";"MCO";1545
"441";2008;"01";"08";2;"21";"26";"22";"57";238;248;"ORD";"FSD";462
"442";2008;"12";"06";6;"23";"22";"09";"57";7;-3;"LAX";"SJU";3386
"443";2008;"03";"08";6;"12";"45";"17";"09";-11;0;"DFW";"HNL";3784
"444";2008;"01";"20";7;"06";"15";"08";"58";10;0;"ACY";"ATL";678
"445";2008;"07";"17";4;"17";"31";"20";"17";-13;-8;"PDX";"SLC";630
"446";2008;"08";"10";7;"08";"22";"10";"06";2;-3;"ATL";"MSP";906
"447";2008;"12";"01";1;"19";"58";"22";"57";12;-7;"ISP";"MCO";972
"448";2008;"11";"25";2;"07";"55";"11";"04";-16;-5;"STL";"MCO";880
"449";2008;"08";"17";7;"08";"45";"10";"00";-16;-6;"DEN";"GEG";836
"450";2008;"07";"10";4;"10";"17";"10";"15";0;2;"BOI";"GEG";287
"451";2008;"07";"27";7;"10";"05";"12";"54";0;-5;"BNA";"DTW";457
"452";2008;"02";"18";1;"17";"57";"19";"32";22;43;"IAD";"MSP";908
"453";2008;"07";"21";1;"17";"23";"18";"56";-4;-4;"RIC";"EWR";278
"454";2008;"01";"22";2;"22";"01";"01";"11";125;151;"SLC";"MCI";919
"455";2008;"02";"22";5;NA;NA;NA;NA;NA;NA;"MCI";"EWR";1092
"456";2008;"08";"11";1;"06";"48";"09";"52";-2;3;"BOS";"LAX";2611
"457";2008;"10";"06";1;"12";"09";"18";"02";7;4;"LAX";"BNA";1797
"458";2008;"08";"14";4;"23";"25";"01";"30";158;150;"EWR";"AVL";583
"459";2008;"09";"29";1;"14";"07";"15";"22";-23;-3;"SAN";"SFO";447
"460";2008;"09";"30";2;"08";"16";"10";"39";-11;-9;"DCA";"FLL";899
"461";2008;"05";"17";6;"21";"40";"22";"39";-14;-7;"PHX";"LAS";256
"462";2008;"07";"13";7;"12";"54";"14";"10";5;4;"SJC";"LAX";308
"463";2008;"09";"23";2;"11";"58";"13";"16";-24;-12;"SFO";"LAX";337
"464";2008;"10";"20";1;"12";"46";"13";"58";7;-8;"ILM";"CLT";185
"465";2008;"01";"26";6;"17";"04";"19";"43";-19;4;"DCA";"SLC";1851
"466";2008;"07";"20";7;"11";"15";"12";"40";-3;0;"MLB";"ATL";443
"467";2008;"01";"19";6;"08";"55";"11";"33";25;5;"EWR";"CHS";628
"468";2008;"10";"24";5;"14";"46";"16";"05";-4;1;"CLT";"PIT";366
"469";2008;"05";"23";5;"00";"26";"02";"03";152;165;"ATL";"CLE";554
"470";2008;"08";"23";6;"14";"11";"16";"01";-10;-6;"DTW";"ATL";594
"471";2008;"09";"12";5;"17";"47";"18";"51";61;62;"ATL";"ORD";606
"472";2008;"07";"24";4;"07";"01";"08";"21";6;1;"LGB";"SJC";324
"473";2008;"05";"29";4;"06";"04";"06";"47";-18;-1;"SLC";"OAK";588
"474";2008;"05";"25";7;"13";"49";"14";"59";-16;-6;"JAX";"CLT";329
"475";2008;"09";"09";2;"15";"31";"17";"56";-4;6;"MDW";"OAK";1844
"476";2008;"07";"12";6;"15";"07";"16";"13";12;7;"ATL";"JAX";270
"477";2008;"05";"13";2;"16";"22";"17";"08";3;-1;"KOA";"HNL";163
"478";2008;"04";"02";3;"13";"51";"15";"15";0;1;"DAL";"MCI";461
"479";2008;"08";"04";1;"15";"15";"18";"05";-10;-10;"SJU";"MIA";1045
"480";2008;"10";"10";5;"16";"53";"19";"08";-9;0;"SFO";"KOA";2367
"481";2008;"09";"22";1;"17";"09";"18";"36";-6;-4;"TPA";"ATL";406
"482";2008;"02";"25";1;"14";"51";"17";"10";-13;7;"IAD";"SAN";2253
"483";2008;"07";"12";6;"19";"49";"21";"25";12;-6;"ORD";"RAP";780
"484";2008;"11";"24";1;"15";"56";"16";"41";11;8;"KOA";"HNL";163
"485";2008;"01";"12";6;"13";"27";"15";"43";-17;-8;"IAH";"SLC";1195
"486";2008;"10";"28";2;"09";"08";"10";"50";-15;-7;"MGM";"ATL";147
"487";2008;"02";"14";4;"15";"46";"17";"10";-21;1;"ATL";"CAK";528
"488";2008;"09";"14";7;"18";"13";"19";"49";59;63;"BNA";"ORD";409
"489";2008;"10";"21";2;"17";"55";"19";"04";-6;-5;"SAV";"ATL";215
"490";2008;"03";"13";4;"18";"36";"19";"54";99;101;"DFW";"EGE";720
"491";2008;"08";"08";5;"21";"24";"00";"23";-40;14;"JFK";"SFO";2586
"492";2008;"09";"19";5;"11";"45";"12";"14";-11;-9;"OGG";"KOA";84
"493";2008;"04";"24";4;"08";"56";"10";"49";-8;-9;"SJC";"PHX";621
"494";2008;"09";"12";5;"20";"01";"22";"05";-10;-4;"BWI";"MCO";787
"495";2008;"01";"29";2;"11";"12";"11";"36";-23;-5;"PHX";"BUR";369
"496";2008;"11";"28";5;"09";"03";"11";"01";-15;-2;"CVG";"TPA";773
"497";2008;"12";"09";2;"15";"17";"16";"46";18;22;"EWR";"BNA";748
"498";2008;"10";"25";6;"08";"33";"10";"06";14;-7;"ATL";"JAX";270
"499";2008;"07";"02";3;"14";"33";"16";"57";72;13;"MSP";"ORD";334
"500";2008;"03";"26";3;"09";"06";"10";"30";0;-4;"MSP";"GFK";284
"501";2008;"04";"19";6;"18";"22";"19";"56";-9;-3;"DFW";"STL";551
"502";2008;"04";"11";5;"16";"19";"17";"18";-17;-6;"SHV";"MEM";285
"503";2008;"05";"30";5;"09";"11";"12";"07";8;16;"ORD";"EWR";719
"504";2008;"06";"13";5;"19";"53";"21";"35";20;-7;"LGA";"DCA";214
"505";2008;"06";"02";1;"19";"18";"21";"54";-5;-3;"MEM";"CLT";512
"506";2008;"08";"04";1;"14";"34";"15";"40";10;14;"BWI";"ALB";288
"507";2008;"11";"10";1;"11";"58";"13";"14";-2;-5;"CLT";"ATL";227
"508";2008;"06";"22";7;"06";"12";"06";"52";-8;-3;"LCH";"IAH";127
"509";2008;"05";"29";4;"07";"21";"09";"01";12;0;"PHX";"LGB";355
"510";2008;"10";"20";1;"15";"59";"17";"10";-9;-6;"ATL";"LEX";303
"511";2008;"01";"18";5;"06";"32";"08";"46";6;2;"SAN";"PHX";304
"512";2008;"07";"18";5;"07";"43";"12";"39";-1;14;"LAX";"DFW";1235
"513";2008;"02";"23";6;"21";"40";"22";"19";-6;0;"ORD";"MSN";109
"514";2008;"04";"22";2;"16";"56";"17";"55";-6;2;"SJC";"SBA";234
"515";2008;"03";"27";4;"15";"29";"16";"55";0;4;"JAX";"IAH";817
"516";2008;"04";"27";7;"14";"30";"15";"25";-5;0;"DAL";"HOU";239
"517";2008;"09";"18";4;"17";"22";"18";"42";-3;2;"OAK";"SAN";446
"518";2008;"06";"20";5;"11";"12";"12";"52";21;7;"ORD";"MSP";334
"519";2008;"03";"17";1;"08";"03";"14";"17";42;-2;"LAX";"STL";1593
"520";2008;"02";"16";6;"12";"37";"13";"58";-7;-3;"LAX";"SMF";373
"521";2008;"06";"24";2;NA;NA;NA;NA;NA;NA;"JFK";"CLE";425
"522";2008;"09";"28";7;"12";"50";"14";"21";-9;-5;"MCO";"MDW";989
"523";2008;"03";"30";7;"16";"14";"18";"50";5;19;"LAS";"DEN";629
"524";2008;"07";"26";6;"12";"31";"13";"47";19;3;"DTW";"PHX";1671
"525";2008;"05";"08";4;"14";"50";"15";"54";-7;0;"GRR";"CVG";268
"526";2008;"06";"01";7;"10";"09";"11";"48";-6;-4;"DTW";"CLT";500
"527";2008;"12";"12";5;"19";"38";"23";"07";-8;-2;"DFW";"MIA";1121
"528";2008;"12";"16";2;"12";"46";"13";"51";11;11;"AVL";"ATL";164
"529";2008;"11";"20";4;"13";"04";"13";"18";-7;-1;"SLC";"LAS";368
"530";2008;"01";"12";6;"07";"43";"09";"57";-23;-2;"EWR";"DEN";1605
"531";2008;"11";"15";6;"12";"39";"14";"57";-16;-5;"BUR";"PHX";369
"532";2008;"03";"04";2;"08";"31";"09";"45";55;51;"CLL";"DFW";164
"533";2008;"01";"14";1;"18";"22";"18";"34";36;42;"ATL";"PNS";272
"534";2008;"06";"26";4;"08";"24";"08";"57";-28;-6;"SLC";"SMF";532
"535";2008;"08";"11";1;"06";"45";"07";"28";-20;-5;"TPA";"TLH";200
"536";2008;"01";"07";1;"11";"25";"13";"30";-25;-5;"BWI";"MCO";787
"537";2008;"06";"19";4;"06";"01";"08";"00";-5;-4;"MDW";"DTW";229
"538";2008;"06";"06";5;"14";"20";"14";"42";-12;-5;"ATL";"MSY";425
"539";2008;"05";"11";7;"10";"49";"12";"08";3;-1;"ALB";"ORD";723
"540";2008;"12";"02";2;"21";"30";"00";"09";-2;0;"ORD";"IAD";589
"541";2008;"12";"30";2;"12";"24";"14";"57";-13;-1;"MDW";"BWI";611
"542";2008;"06";"04";3;"14";"36";"15";"53";-15;-5;"SDF";"DTW";306
"543";2008;"11";"21";5;"18";"41";"19";"50";40;41;"LAS";"LAX";236
"544";2008;"09";"16";2;"17";"09";"18";"16";-11;-1;"LAX";"FAT";209
"545";2008;"10";"12";7;"08";"15";"10";"25";-2;-5;"BNA";"IAH";657
"546";2008;"04";"12";6;"08";"06";"09";"19";-1;1;"PVD";"BWI";328
"547";2008;"04";"19";6;"07";"29";"09";"38";-22;-6;"JFK";"MSY";1182
"548";2008;"07";"06";7;"11";"10";"12";"40";5;10;"IAD";"CVG";388
"549";2008;"02";"07";4;"10";"58";"12";"02";-13;-2;"LAX";"OAK";337
"550";2008;"12";"21";7;"20";"09";"22";"43";-4;4;"DEN";"SGF";637
"551";2008;"09";"30";2;"07";"33";"08";"32";2;3;"DFW";"SPS";113
"552";2008;"04";"10";4;"12";"42";"13";"51";236;232;"LIT";"DAL";296
"553";2008;"04";"14";1;"11";"02";"11";"54";-25;-10;"CID";"ORD";196
"554";2008;"06";"12";4;"18";"47";"20";"14";-6;-3;"DFW";"MCI";460
"555";2008;"08";"05";2;"11";"45";"14";"02";-3;-5;"MKE";"CMH";331
"556";2008;"12";"21";7;"13";"32";"16";"42";43;51;"LAX";"DEN";862
"557";2008;"09";"12";5;"17";"03";"17";"57";2;3;"LAS";"ONT";197
"558";2008;"10";"19";7;"07";"49";"08";"22";-6;-9;"LIH";"HNL";102
"559";2008;"06";"20";5;"08";"47";"14";"58";-12;7;"PHX";"SDF";1506
"560";2008;"08";"04";1;"17";"21";"17";"26";-9;1;"ELP";"PHX";347
"561";2008;"10";"25";6;"19";"57";"23";"01";41;42;"STL";"MCO";880
"562";2008;"01";"23";3;"06";"07";"09";"53";-4;-3;"SEA";"PHX";1107
"563";2008;"05";"13";2;"19";"52";"20";"29";-8;-8;"HNL";"LIH";102
"564";2008;"04";"01";2;"20";"22";"22";"43";-7;-3;"MSP";"FNT";491
"565";2008;"07";"28";1;"19";"05";"22";"30";-15;-10;"BNA";"EWR";748
"566";2008;"01";"09";3;NA;NA;NA;NA;NA;NA;"MCO";"DTW";957
"567";2008;"06";"07";6;"16";"01";"18";"40";-5;1;"PHL";"LAX";2401
"568";2008;"08";"16";6;"06";"34";"07";"48";-11;-6;"LEX";"DTW";296
"569";2008;"08";"03";7;"12";"59";"15";"05";5;-1;"DFW";"CID";685
"570";2008;"06";"09";1;"10";"25";"11";"54";-9;-5;"MSY";"SAT";495
"571";2008;"11";"01";6;"14";"49";"16";"45";-20;-11;"SJC";"SEA";697
"572";2008;"10";"25";6;"12";"32";"14";"54";58;62;"MSY";"ATL";425
"573";2008;"07";"24";4;"10";"06";"15";"45";20;6;"DEN";"PHL";1557
"574";2008;"01";"31";4;"09";"01";"10";"37";2;-4;"SFO";"LAX";337
"575";2008;"09";"25";4;"16";"13";"20";"21";-10;-9;"SAT";"DTW";1215
"576";2008;"06";"17";2;"07";"35";"09";"08";53;65;"CLT";"CVG";335
"577";2008;"05";"20";2;"17";"55";"19";"14";11;-5;"DAL";"IAH";217
"578";2008;"06";"01";7;"21";"36";"00";"20";-3;-4;"PDX";"ANC";1542
"579";2008;"10";"12";7;"07";"31";"09";"20";-10;-4;"JAN";"MDW";666
"580";2008;"11";"27";4;"13";"33";"21";"06";-14;-2;"LAS";"BDL";2298
"581";2008;"05";"16";5;"15";"05";"16";"29";1;10;"ATL";"DAY";432
"582";2008;"10";"07";2;"08";"21";"12";"05";-5;-4;"DFW";"IAD";1172
"583";2008;"10";"15";3;"09";"31";"10";"42";-13;-4;"MEM";"BTR";319
"584";2008;"01";"18";5;"11";"35";"19";"01";6;0;"SFO";"CVG";2036
"585";2008;"02";"18";1;"09";"24";"09";"30";-4;-1;"ATL";"BNA";214
"586";2008;"10";"30";4;"17";"03";"18";"57";-15;-7;"MSP";"SJC";1576
"587";2008;"06";"10";2;"09";"51";"12";"24";1;-4;"DEN";"OKC";495
"588";2008;"02";"24";7;"17";"09";"19";"56";-24;-1;"ISP";"FLL";1093
"589";2008;"12";"28";7;"18";"38";"21";"04";68;64;"DTW";"ATL";594
"590";2008;"03";"30";7;"09";"46";"11";"44";96;106;"ATL";"ROC";749
"591";2008;"02";"22";5;"11";"29";"14";"45";-13;9;"MSY";"PHL";1088
"592";2008;"08";"15";5;"15";"11";"17";"49";14;-4;"SFO";"HNL";2398
"593";2008;"01";"28";1;NA;NA;NA;NA;NA;NA;"SAN";"SLC";626
"594";2008;"06";"16";1;"04";"55";"05";"58";-9;-5;"GFK";"MSP";284
"595";2008;"10";"31";5;"19";"33";"22";"32";2;3;"MIA";"JFK";1090
"596";2008;"04";"17";4;"18";"34";"19";"34";-1;-1;"FLL";"TPA";197
"597";2008;"03";"22";6;"16";"41";"17";"50";29;41;"LAX";"SFO";337
"598";2008;"04";"07";1;"09";"57";"11";"03";-20;-8;"DCA";"BDL";313
"599";2008;"09";"04";4;"07";"08";"09";"25";0;-2;"TPA";"BWI";842
"600";2008;"08";"24";7;"18";"05";"22";"47";7;10;"LAS";"MCI";1140
"601";2008;"09";"29";1;"07";"10";"15";"35";29;-5;"SEA";"CLT";2279
"602";2008;"04";"12";6;"13";"41";"13";"59";-16;-3;"LEX";"ORD";323
"603";2008;"06";"11";3;"12";"34";"13";"29";-6;4;"DFW";"LBB";282
"604";2008;"10";"29";3;"10";"20";"13";"31";-4;-5;"DFW";"GSP";862
"605";2008;"09";"16";2;"12";"05";"13";"18";-2;5;"LAS";"PHX";256
"606";2008;"06";"26";4;"11";"58";"12";"46";0;0;"PHX";"TUS";110
"607";2008;"05";"15";4;"06";"05";"07";"40";-17;-10;"RNO";"PHX";601
"608";2008;"01";"23";3;"14";"58";"17";"22";-4;-1;"LAX";"TUS";451
"609";2008;"10";"25";6;"10";"28";"12";"00";-6;-2;"DTW";"BWI";408
"610";2008;"07";"27";7;"09";"58";"11";"16";-4;-2;"ATL";"DFW";732
"611";2008;"05";"22";4;"15";"12";"17";"28";-10;2;"SEA";"BUR";937
"612";2008;"03";"18";2;"13";"45";"14";"50";-3;-7;"GEG";"SEA";224
"613";2008;"09";"22";1;"12";"29";"18";"44";-1;-1;"SEA";"MEM";1870
"614";2008;"09";"19";5;"08";"53";"10";"06";-4;-2;"LAX";"PHX";370
"615";2008;"04";"03";4;"12";"26";"14";"00";30;13;"GNV";"ATL";300
"616";2008;"07";"09";3;"12";"35";"14";"31";-6;8;"IAD";"IAH";1190
"617";2008;"12";"31";3;"07";"34";"10";"40";10;24;"OMA";"ATL";821
"618";2008;"02";"13";3;"19";"24";"20";"22";52;54;"DAL";"HOU";239
"619";2008;"11";"23";7;"21";"06";"23";"57";-27;-4;"ORD";"PVD";849
"620";2008;"09";"14";7;"06";"38";"09";"22";-23;-7;"JFK";"RSW";1074
"621";2008;"08";"31";7;"22";"22";"23";"25";150;162;"MEM";"XNA";258
"622";2008;"03";"26";3;"19";"12";"21";"37";27;12;"STL";"SLC";1156
"623";2008;"01";"18";5;"06";"40";"10";"10";-10;-5;"DFW";"PBI";1103
"624";2008;"03";"26";3;"09";"15";"11";"44";-19;0;"EWR";"SAV";708
"625";2008;"05";"19";1;"12";"33";"21";"05";0;3;"HNL";"SEA";2677
"626";2008;"08";"21";4;"12";"53";"14";"04";-16;-7;"MDW";"MCI";405
"627";2008;"04";"17";4;"19";"58";"20";"48";-9;-2;"SFO";"CIC";153
"628";2008;"07";"15";2;"17";"13";"18";"04";-22;-2;"ATL";"AVL";164
"629";2008;"03";"14";5;"18";"57";"19";"54";29;27;"HOU";"DAL";239
"630";2008;"04";"18";5;"11";"14";"13";"02";2;5;"ATL";"FLL";581
"631";2008;"10";"27";1;"05";"56";"07";"33";-12;-4;"OMA";"DFW";583
"632";2008;"11";"20";4;"05";"06";"09";"00";3;-4;"SEA";"PHX";1107
"633";2008;"06";"08";7;"22";"36";"00";"04";64;61;"DEN";"SMF";910
"634";2008;"02";"23";6;"13";"14";"14";"56";87;89;"TPA";"CLT";508
"635";2008;"03";"01";6;"20";"57";"21";"22";-5;5;"PHX";"SBA";455
"636";2008;"06";"29";7;"11";"00";"12";"24";1;0;"GSO";"CVG";330
"637";2008;"02";"16";6;"14";"52";"15";"07";-3;2;"PHX";"LAX";370
"638";2008;"06";"23";1;"12";"46";"13";"53";15;1;"EGE";"DEN";121
"639";2008;"03";"26";3;"16";"41";"17";"28";-2;1;"SAT";"HOU";192
"640";2008;"01";"03";4;"13";"55";"15";"15";10;0;"SBA";"LAS";288
